ID,MRSA_FoldCh,VRE_FoldCh,EHEC_FoldCh,VRSA_FoldCh,CRE_FoldCh,MDR_TB_FoldCh,XDR_TB_FoldCh,GAS_FoldCh,GBS_FoldCh,NTHi_FoldCh,MRSA_AdjP,VRE_AdjP,EHEC_AdjP,VRSA_AdjP,CRE_AdjP,MDR_TB_AdjP,XDR_TB_AdjP,GAS_AdjP,GBS_AdjP,NTHi_AdjP
FAZJKU,2.4507233528746166,0.6523838550517849,1.6208556896045847,1.4619833222095455,-6.5041838784111565,-1.9605188766286972,0.34621937711434203,0.14933288071979875,3.1454965979099323,0.1657483558143934,0.01917921081185886,0.03396541674160443,0.04765115680146074,0.05955182972669153,0.03549305357368236,0.017292524760367425,0.09765696498657386,0.09923652640623906,0.0467606239080941,0.048503576258656214
CUDMDF,0.5970891594611869,6.418255705820168,-2.1489042186629277,-0.6026110457646894,0.9490748707987748,-4.219193944085858,-3.298508165483044,-0.2863058361460724,-2.486111064820481,0.5954414567466624,0.032133370974164965,0.01144638280049022,0.06162160084628646,0.05212605637563785,0.07207717188981927,0.09059054973983302,0.06299762552521213,0.025403580100338066,0.020244415827396764,0.09347735651048317
LI3FPC,3.377334079338256,2.467729458641094,4.3924976461436795,1.941381115643698,-0.8534198114130795,-2.2365162932165132,-1.174285968448206,-0.31269076583202615,-0.6316277085787837,-2.764822928882766,0.045039846133201195,0.02106771955479314,0.00849549234965509,0.01407195638399858,0.021079026135666368,0.0596561819200266,0.08736378215609472,0.08843982029573752,0.04165293576949921,0.03680425586286254
DN7CDF,1.2468911341727518,1.4805887849845782,-3.52242403251247,-0.2734584356850286,-2.5558914609046792,2.086841707553064,-1.8578127364361423,-6.235512431542009,-2.1713054051890595,-0.924799519893297,0.030625531450740096,0.012973378063066851,0.05066725855769854,0.08944769167293422,0.06647781544896023,0.01093249076597401,0.06637208990545791,0.036439450722443034,0.011442189387294646,0.028147412227400068
NY8W3V,0.7310903847402267,-0.7176516011788523,3.836696963692229,-1.0213377666274566,0.9635872227236639,-4.886956425844081,2.6603002417989465,0.9565644578819382,0.31700305087158565,2.259302408028229,0.0013793236779557072,0.09448677321253159,0.013404286219053915,0.09485351991318179,0.03476889590154664,0.026720164480716832,0.006011296960820145,0.036999171830604236,0.004498374936242694,0.09653002228488004
H4STBO,-5.711680890163468,-5.177805513555001,-7.350428320028614,5.357271250186165,0.29440321205455333,1.1336660440974105,-1.0258072868195351,-3.5202997364880666,0.2976542351917335,-0.3839969266888371,0.03787348247337227,0.03956180605540449,0.08558213951846977,0.06844437689567637,0.029004648258307703,0.0943717419822862,0.09175647616715199,0.08182463409941212,0.0956261414289576,0.004222743622814884
NNZA37,-1.538262679032929,4.022162984767166,-1.3133352456645813,-0.949266128102369,0.29869045647174225,-0.02873194557968068,-2.1762308370724632,2.1094831082925407,3.2669735845314154,1.1979033215025776,0.07285166901690164,0.016349354644007247,0.024703410501939554,0.019161301128844607,0.040051638532289796,0.02443344387710772,0.06911138202063348,0.06500589195829104,0.045985417324796475,0.03870587206127289
SA9K4B,-5.811688981738014,-0.1564879008435721,-3.938143645068791,0.23128263761317536,1.376920033578542,-0.14677227740022014,0.7811309785601572,-3.30596895832326,0.4683289757069377,0.9851196074185986,0.040158589590437194,0.013734262803477337,0.019630603626647383,0.021812533509538212,0.08277552342038266,0.00639234739052473,0.06848123203786625,0.013826726143303728,0.0420971144905779,0.02442177981332247
6TQKL3,-1.0537465101355572,-3.7768089377302942,3.1832823144528444,2.030977858924317,1.1539882621633086,-1.3974976894095592,5.174928414342772,-3.0897195097573906,3.208058612467911,-6.663363208549293,0.03863624339650729,0.02750673245821096,0.04949275501941242,0.06734600223433687,0.07427121812466275,0.009505904897680731,0.030145476614400007,0.08523668115531972,0.021078208165270076,0.009637060103634451
BKAY2S,0.16273303900357267,0.1708925820308212,-1.9965635995068465,-1.3450520777316057,-1.7987238812797315,0.9806286022617485,-4.6550802480957,2.2731409779296325,1.1505116187901852,-4.901754458407185,0.051825284740315634,0.010771147575310322,0.032898621553007115,0.014857380659024255,0.023700007768688178,0.029004166549131086,0.03201401315923781,0.05382645079796793,0.09978242737909339,0.07028326126690984
17A23E,-3.0274158980070105,-1.70278531524785,-3.329701848234154,-1.663565768494984,-4.737489224089147,4.164228537579737,3.4459587582578375,-2.6569662885981167,6.091081931720657,-4.015641372856601,0.07196372378832272,0.04767058830752441,0.039324138848085,0.07535913738689086,0.05605501440363335,0.03735281166605904,0.03979417247738675,0.03424802214559197,0.07706570682364886,0.05970933833879668
2GSLAC,-0.6532406535973581,-6.445736555019123,2.7599003972993907,-0.18425771176741354,-1.0230866253727684,-3.090097323979136,-1.9583866659980331,-4.271072384182865,0.6118327558433214,1.3910307155233164,0.09250541754352994,0.08062329033207381,0.06497845404376654,0.09653207889103992,0.05304006314578951,0.05677988316211943,0.025355793433026963,0.04218366236967859,0.0011276745987704867,0.04841011887329822
JDSPJX,1.1361183079476078,6.431282140045126,2.1280374131488284,0.5376240474614297,-0.4326267665269323,-3.5066956518123003,5.237919650880361,1.8242826007556876,1.8450761792845212,2.1735918129720124,0.09542609095595163,0.09666306056387615,0.09330477636623809,0.07000320170821138,0.039778907652361195,0.09298833704785706,0.05392553222743954,0.02691668424521465,0.04161431700156314,0.07836985045434497
Y4DE3Y,0.39440473244439167,1.0214033432682879,4.049640909345367,-0.39565944135726455,-2.506699483737872,1.2667084425440989,-3.6627469506762003,-0.87193832129227,-3.808767754763715,-1.4540314461800592,0.09558871876748401,0.04782098343739224,0.08011904015052185,0.0756605351325784,0.0060057215952811355,0.02818247961985587,0.02743859027421469,0.009879356181382928,0.09013889205403108,0.00815687105078891
RSRC90,3.1808072095918405,-2.2486473204266098,-0.3759029125922061,6.951545071823263,0.2850752144939512,-0.3496872920944457,-2.2185282643369866,0.18885998130679468,-5.723924281804024,1.6286779852123383,0.06186660833623443,0.058304829917902715,0.09037280458074531,0.060645421352430666,0.012399620211792972,0.021362816801886092,0.05594124734275594,0.09760486766240842,0.03608969103586658,0.08463800595141373
C7YVKB,-7.025394260825477,0.7807491185617899,-2.8066819870189654,1.0712690157673475,-2.216121900369108,-1.417149330739158,-4.01397557523649,-2.15332285501497,4.893375775383506,3.5782272585870984,0.07869962972356018,0.07747117618073726,0.05014818848486436,0.024473818444894824,0.07587723043919573,0.08779186262274434,0.03354186122668962,0.055220420605207626,0.043128007811052124,0.08273477579408489
BGXI70,-0.3631802363511821,1.761000269309322,-1.0444331627918362,-4.699942034261528,-5.615656815890356,-5.383285023341935,2.651630341508723,-2.4115961832590127,-1.7703631350240667,3.6335042027210305,0.0838651976322899,0.021911271143649547,0.08193776152402824,0.0024905435696782052,0.011136126205849806,0.032398762758314104,0.03349589719799746,0.09586830695244597,0.07466301326652583,0.06848093776707853
8MVW1A,-4.071226882979463,3.7706177626733846,2.8055430599552906,-1.6499675067431752,-3.2410274586397287,-1.4116735507066256,-2.794470956687329,1.2086789912852278,2.5437560005999025,-0.6085878746195876,0.06256686973704842,0.05663436805197952,0.02493803781269277,0.044854014146537155,0.037628761032125,0.002667937681289631,0.04629691887741909,0.024977504666626432,0.062434593733551286,0.05041252168161393
NUIYOF,2.5712329910153744,-1.7888402359328184,3.9501654752717896,-4.412418025759246,2.439961156049673,-3.609067610368035,2.5882093626726697,2.7738873272145272,3.656415677958543,3.4570877558795905,0.048317440631294756,0.06665232497877804,0.0960188573455315,0.0048026082130877,0.0691221586199791,0.09510052958624138,0.009216812367729546,0.015613475262536453,0.01516280508458348,0.025777234981166033
LVJDOK,3.2050571841541053,-2.937028631549953,0.7157895783861836,3.6800037031472432,5.090683320860823,-1.5311916675655124,1.9489763291541133,2.966362647823798,1.8090353602459845,-1.3613399025923527,0.04538341081485387,0.09722486244623864,0.013612048976736332,0.031896126197188096,0.021854943135431612,0.0541991838284108,0.07006252345084936,0.07491703592207866,0.033491420991841214,0.06612872985205266
DX8ECX,0.06729390259777618,0.9282178108558748,1.6765918198262892,-5.128983578034421,-7.896396451504022,6.572619587513563,-3.964044452335521,-3.96150834682898,3.4587243876531515,-1.924826101571051,0.027877151336934428,0.07758027719212947,0.003237169550680194,0.005681092206584831,0.0010522868804467844,0.005678679365710315,0.08714296885867,0.017243877963231014,0.015415060974423356,0.03594179100752136
7KENLN,-1.5820093359227532,5.145471635322789,0.07088181861758007,-2.9906935899132625,1.7992112409155392,1.3868104954439415,2.3250168948747434,-0.4995204601651755,-2.0759441626205066,-2.364826656384595,0.039899029219905305,0.05308643491493804,0.08595504247057369,0.07934821894669179,0.05366870016941395,0.06035362200964542,0.016214206549466634,0.028706926372639413,0.05518776692710757,0.041917534712137716
78P93K,-4.078344530744015,-2.1541878207499288,2.555655584190937,1.6448225706900708,-3.3759227416223627,-1.5601095590593015,2.5801320425636676,-2.7954310392177235,2.8394267566408953,0.3809632874352459,0.03675360492448347,0.04123576924336577,0.07500727811657222,0.004503720354452401,0.0875837764156002,0.035294758855095726,0.0866499351876429,0.013194742161958053,0.07899678062285162,0.04838120625658478
ETAHZQ,2.6043074116183265,-2.4790527532775832,0.5163232750588692,-1.2062891034632437,-3.9085081442497183,-5.796155339081127,-0.5939720521188951,3.5897892432441365,2.6625735259244845,4.1574972489492446,0.04438313083913132,0.09729081825739011,0.028698784276378606,0.09378546306530887,0.011962053629074626,0.09765703933628066,0.07535469002429537,0.03095363017425823,0.06017158680928352,0.03538779485392125
SJE4PW,-1.7181260858442426,1.4558215983057639,-2.776050032300837,0.2988317992188597,-7.178412341962273,4.006939651567801,0.918431924587336,-1.4189476054050603,-0.9054809636811498,-1.6686102567015022,0.0979857319126413,0.015998974897022455,0.015395789884140768,0.08896309908293054,0.038233791706607914,0.08399158668769482,0.08330791768964137,0.0756340868084787,0.03206216177458851,0.022590300322907444
5S109T,2.4601989654586642,1.733857197949972,-3.7888641729443715,2.6890976201368706,1.9074173898902642,-1.40065480868458,2.3864743189067017,-2.700247330139581,3.3767772317920755,2.8303744921569995,0.012953833140139051,0.02578175085169153,0.020565666090912996,0.03401973409053191,0.0826049515291406,0.07568251583802492,0.07932517834961489,0.06736491407298588,0.09850480832374782,0.051278208556548056
Y7KXCS,-1.4673389076285783,2.3790610011196294,-0.08901922305614766,0.8854612530858982,-0.9403405293121365,-4.273334964910948,-2.162822129648572,1.7976514918141242,2.974341495614611,1.0147996188104884,0.003313719589546779,0.006554969594190024,0.08082244582796422,0.012554272373767897,0.032412764546010664,0.015022297604753598,0.06636263693524878,0.062393706369250526,0.03931147039607234,0.07039603486559898
NTLXP5,2.3001021749778294,1.146345259498966,-1.630048895324245,-0.872337012074563,-3.3421944285796528,-0.12875086921992143,-1.117557820937232,1.9296475595105278,5.531474478400302,-4.303205302008365,0.03535173361789587,0.07157962260205933,0.014292164558062578,0.06654762476629447,0.006268627093368964,0.09600781169864062,0.01545640508798471,0.04257369184962051,0.0777293380194008,0.013084748068432392
OFK2TI,1.4467430525424363,-4.9176195488818415,0.5587708030165325,-7.584753394213627,-2.030948607656323,7.464521044114427,8.634016838068858,-0.24394190616110822,0.6024623464914002,-0.49662867805906125,0.03661583364475118,0.03599248967562532,0.049625740572421924,0.04922492390733524,0.0662221563427567,0.04520137717543484,0.011799061206028763,0.04055470772838913,0.05914898872362415,0.03277129791937673
HPQIZA,-1.0423460684416437,2.0921767393685267,5.5697409803412485,4.7492117116412045,3.8722969227717803,1.904331453925845,-4.008637780170087,-1.6669541879566139,0.2802640154009983,-2.0983548216348495,0.0967693730224223,0.06691417297496335,0.061092898303970855,0.011996278429642834,0.00507335890990139,0.060406245432454465,0.0924619762286788,0.00794979047818653,0.03486445082403351,0.08366684489965939
R5H5YF,-0.07367444200681633,0.2071236432726586,-0.20464969727408336,-2.232872376078297,-1.3048141394514823,-0.7635274554070408,-0.7125078458858635,-0.7932095547290279,-3.02334986361688,-0.7314868057545028,0.09771705918091665,0.09202199352573781,0.097446382524743,0.07455961523487774,0.08846921708929721,0.08557865730770708,0.07147161540904347,0.014433896309403102,0.007755875801900056,0.09738691167481303
L2X0SR,4.15638426945795,-5.954575022446313,2.4412712427824523,0.5584879406717629,-2.6390969919597964,1.8131805723545527,-3.0644464302129535,-3.419853812828355,-0.4042995473451132,-3.926232092759176,0.05611778214619065,0.06421520258789788,0.07234183617670589,0.05340524226376998,0.0851066406128104,0.027605680362562376,0.015885300589532525,0.07329984246646912,0.08908324751090305,0.07149914609329641
5X3AMG,-0.14152552289829243,1.6758421538074284,7.570260307938231,-0.6771324968761476,0.5399433465370354,0.7770804611600133,3.975401344483144,0.7759613635387479,6.765938344662832,4.463033851588753,0.03225754584191172,0.09513524857354919,0.05540666049527553,0.05039889038723525,0.046651367858420834,0.09356707294762556,0.05704928341957695,0.057224291125056705,0.04755196924313767,0.05674036877137825
6RXXND,1.8645843239406243,4.0562810868694505,1.5776891438853955,0.5309121597035311,1.9494214150926514,-2.6576449510203086,4.170397979752066,-2.511697497164936,3.926340259325159,-1.8334100551891739,0.0450813580542055,0.08119173900880555,0.0686758470804845,0.02032124925434961,0.03144919825143616,0.07339348887397179,0.04794731173386908,0.062216367463325005,0.08620535014515511,0.030427896284850264
VYFEFC,1.4267902544905429,5.430608772872067,-4.977863523260394,7.481073957629051,0.8522345114597167,3.2579153434418786,-1.8564311853103934,2.4514386413653626,-0.8087769089101604,-2.661396262502979,0.024239787535058052,0.07863866440427775,0.04260721249373431,0.06756970304388724,0.07086029089765136,0.04662049506403945,0.07961737526917088,0.0689772815137994,0.014236078484476514,0.024585319819616855
B63IB0,3.007433699326782,-0.4981494629768203,-2.088761025146058,-0.8587667171142269,-0.30921929865302705,-1.2999371311022454,-0.5624805982706168,7.620769871591864,-3.554190633853113,-1.2034690021217231,0.0812805683993568,0.05995547165986842,0.07304672539483589,0.07142368062660988,0.009738122510328517,0.027852893679312596,0.09592794068860463,0.08109767382153016,0.05665880463580701,0.05897208655176676
K1CSAS,2.067242369391278,1.0434291769288249,-3.9203689673812,-0.8863961061901148,-1.1261657429799081,2.2103424263825504,1.345365653671974,3.0823134078097807,-2.365979301203573,-6.038434881694682,0.05582948663579794,0.017197417252877836,0.023218617287911705,0.05879906774609609,0.03285088580275426,0.05068038220407044,0.032978090697547396,0.09899888880392665,0.08602088993656509,0.06466624296162726
REDC42,-3.467632693667217,2.2673429039426143,4.108461961896445,1.0424624592023553,3.3394488105714486,0.04961301912343413,-3.03562002409119,-1.8812776400295865,2.418932763918959,-3.130431814788303,0.018005307795841516,0.02473412131682455,0.08818798537845463,0.09456659220730518,0.041165277073974486,0.023277111730747244,0.08054778322457926,0.01933795416528053,0.01799922975082846,0.054512924520557074
E0O1CE,-3.343596235051785,-0.4316274674513636,0.834709487040409,4.100108890723342,-1.984364545579296,2.672301390471274,0.6128516926449449,-0.48690304792821165,1.333110466763261,0.698234075211767,0.01702012047438388,0.05755832925395027,0.029326505604440306,0.010753432698016069,0.012534274397342435,0.009999183497191186,0.020141092124439375,0.07974306013118582,0.07788534279317022,0.025714478839410027
S359QI,-1.9434040344173211,3.9623575003628027,2.8212588029960144,0.6094327547838682,0.24488948527154583,7.814063634795707,-4.743045855935702,3.1754397908182983,7.924834083909022,2.144376026707941,0.024332126248392524,0.0257924335166399,0.09480156264985,0.023004148091450488,0.030605275976201315,0.04697614926870952,0.0594552327067306,0.09364611078877307,0.0472582767521228,0.016686414513647108
961Q0T,4.2077272067310965,1.321598789567126,-0.9488033221498623,-1.7095993533866947,3.2087162018423996,-0.6722933066408847,3.6436579169727827,2.2542799378817593,-0.4013060513689576,1.3925551089038097,0.05836341782786438,0.0760785935575444,0.05580704504851402,0.026720822423792076,0.022782485562714866,0.08284681766262643,0.08010948847356683,0.054712907705157916,0.058743941020364523,0.04966281623747016
C5YA2F,0.19199305635104064,-2.6360521035353948,-4.383005576246694,-1.8423766162663495,-0.6671712687730731,3.9219935664966137,4.314682644943051,-4.244801727872453,7.320396272937108,-2.7933101559300457,0.09186735905088746,0.0414382135839695,0.04233475259407912,0.04788586619771956,0.020571957131445426,0.054749636730916054,0.02297751605495761,0.048475585679567924,0.045432380599693095,0.002318156267555646
IZAQGS,3.287095439373759,-4.844954021123936,1.380419567176316,-1.0463424923880917,-3.0501931134831564,-1.4632735276182554,0.5765831711258504,4.027178749881873,0.8997784278314094,-6.642042005505269,0.03142275619630866,0.04498002213254384,0.06112807379367246,0.06724828158547984,0.09742575981273544,0.021713376549253288,0.0014277440751248177,0.042219370410285846,0.09061188324256049,0.09869253366034829
6QICHK,-6.101619595401756,-1.1130478296375665,-0.5548595868366819,-2.449415552726809,-1.054138255545576,1.2577248939168748,-3.1130017489872976,0.9065301512728983,1.0453082479893114,-0.5402716612659072,0.0035837677118918804,0.022592615875401026,0.01184425740862502,0.003981128425788363,0.08861405131508684,0.007937988823197059,0.002664950719422826,0.04741063590989016,0.02666704927852165,0.07204258805502145
VHGTI2,2.0752057385423996,-3.4094438597181016,-0.5945445607740376,0.25392769251158265,7.588567573969632,-0.776004651042889,-3.495730348636956,0.2719569148966868,0.15721874992739732,5.412295500981996,0.06159274873257573,0.010700759269356055,0.08770808109321514,0.011239624378044114,0.09236183040228485,0.09793693443323814,0.02775800822847875,0.028859834962814856,0.01916549254500166,0.0863717109165844
V7J96D,0.6794970886021908,3.854677361398876,3.522968978987658,-0.587243044460078,3.97697718635473,-1.5891582035745901,3.230790819223305,-2.348272702093679,-1.469637783986703,0.01737557115609679,0.051309351284318114,0.05378796842544917,0.07389483350393422,0.09060523418335112,0.0062447222563440374,0.09487613894922449,0.08589746483118563,0.07536190811203318,0.016161130382011127,0.019142809144565745
DPSZ8X,1.9056254101039576,-0.021824465465846953,1.253888957497629,-4.059146761786798,-1.028087518987079,3.0957464534127768,1.081399103393215,-3.182725171145764,-4.4945200032012504,0.282925271507592,0.023056330032501293,0.05009750909095916,0.039783641425857275,0.01197715748696139,0.04890839124010641,0.0806932322659447,0.053356954613404596,0.018290566626257138,0.07617705594224312,0.09798884411886923
UEB98Z,-0.03173599387420122,-3.7202664173856297,0.20422104537191565,1.041184280193505,-2.0627645345658774,6.164688689353908,2.60577078944168,0.02707371928696484,0.7873089392593677,-4.335117499526618,0.03463586995949128,0.031779512733969034,0.0637633838850091,0.04660334339156639,0.02790327398352363,0.027204533111427773,0.08810749417341701,0.044863311688547146,0.07473682659596614,0.007426353237966504
IPQFQ6,-2.4977359883794388,-4.681996180618541,-0.28540568648966025,-2.4265308232551286,-1.5575384200031324,-3.669999422916171,1.8197558204576463,-5.134572063313921,3.45477924960578,-3.39694004362256,0.08541614777067841,0.09945759986046565,0.07743477854537349,0.022980298478917763,0.02988485081714673,0.053643107303259024,0.009969739154537763,0.0703403598781706,0.07567109078505514,0.018077287519402144
IMPLT6,-2.6152857158988323,1.9741861160818068,0.5226021578257651,-2.261599605863892,-4.587421118506698,0.006796090785506592,1.0115430264436143,-1.3783085518730622,-1.2044760949872193,-1.1571557183977588,0.011033315073170014,0.018415741504761815,0.07076581573678524,0.08958809086215144,0.09644026962674314,0.08380215763351738,0.04168724219929034,0.08711546927734459,0.0947851520205309,0.0461294465262862
PK8X4I,-0.008404799707800567,-4.0740423995107715,-0.6839164146714545,-1.7280132072777983,-0.6376000475255713,-7.336472391813908,-2.21494630817706,1.6424881080261224,-0.7709332223308107,-0.25030223256722894,0.01605017325332768,0.024037504200632318,0.08486888246391383,0.04356679398429659,0.09297645464906398,0.04659332796781828,0.019208041227611827,0.043920589933705505,0.03483853146928925,0.08895389323716804
FTQXNH,0.0736473369514429,-0.6263882124264566,-2.992703295055329,-0.19879627232444458,-3.998052443901482,-1.955392769339611,-5.508473317539074,0.6805907078680199,1.5338407349016547,-0.07473871252072467,0.020026528448895187,0.05775394707535864,0.044476793133205836,0.003377643745214584,0.0916103737490523,0.07894188156477426,0.029234360884186322,0.06146866756225051,0.009753769831839523,0.02840309136220258
OW79LP,-2.4282775625019086,-3.5390189089170687,-0.7088784125777654,-5.613578889317772,1.1118580977064227,-1.2118447490005058,1.9670574755752894,-3.180991875491938,2.1696111740891437,-1.5084349309515153,0.08404972657248942,0.0335362121839784,0.027383225662469243,0.06250812188380342,0.08603529880485271,0.09284008740877522,0.011494215258129409,0.029572156558478807,0.014163471736125408,0.05986795520056801
LZ48LS,-1.6361523687622546,-2.82739067524121,2.967766642119509,-6.946085398667227,0.1258594271677268,-1.6880988271890827,-1.9913318752452298,2.952154581661663,0.8063077692079874,0.9463264436091184,0.007529901223058702,0.04724700231735395,0.04172232136954678,0.028128097557420115,0.030676003365675927,0.04996870420298787,0.0430041031591925,0.060243960213599436,0.003633397384373488,0.0043107946271240954
PG91MS,2.320795136911193,-2.635281772290032,-1.4245288015583795,-1.4028620519813078,0.6755025050469072,1.0658948354117332,-0.5424849579598213,2.7177657521311165,0.08573048777331986,-0.1961250212728829,0.03638097669542796,0.0152536563977132,0.03742682790087852,0.005584481262923741,0.06338947080740097,0.01799636172769556,0.062076451633004084,0.004516616941673476,0.08018729761083548,0.03860716556491875
IX3LYE,0.5907006476231879,2.4430752317484425,2.564602418155646,6.795793172289979,-4.319534373188911,-1.1457970340344703,0.3678966104919089,-0.9572402378595688,2.940353076799248,4.12469398254506,0.05668095932497931,0.06009996798745588,0.08678207807830761,0.04725581362834606,0.04651511124275792,0.033685621118061435,0.012592619018944151,0.04114559276966651,0.04052019152251386,0.07082897606912246
HFSHPW,-0.7606437733782399,-0.7173047396189387,-1.0429752463661168,0.06306180904846043,-2.589416668017449,-0.09334866302013527,1.4652124780702236,-1.5161455865481623,-1.5626450012970425,-4.224103159540222,0.009868936714683044,0.04378428044616987,0.027465241164169263,0.07865304477814222,0.026107534249096398,0.09801498052228305,0.031717607270296905,0.05334981218109318,0.04852775161521613,0.004574871021069515
ZFNMMX,0.3625446071969944,2.8678232503727985,-2.6517530795442643,-0.4844079958308335,2.259614190008937,2.535116934956881,0.21033985250838227,-0.31849505868484107,2.0953868691614477,-2.4057224900418372,0.07965924547475405,0.061686778345885,0.06707155687805955,0.09680879947198504,0.041743823434541805,0.08109218596724174,0.0789881163874662,0.07811542361698978,0.0776406082248165,0.03450855212279376
0UDDYU,0.31347252365056033,6.403873210791751,-4.559057495314018,1.1193911422337606,1.0518909376458558,-2.896534878616755,-0.038771992655746886,-3.432674430476202,2.0136598054649575,-0.11357562381022332,0.08717064548345614,0.04931178303447892,0.08888870477106296,0.06434893755458818,0.08076984095962822,0.004286572925624996,0.06492193290752157,0.06771446950037306,0.038315572163663866,0.011646155788099272
IV5F3M,-4.26918954160436,9.687019822621268,-4.842356042007507,-1.7149599328313925,1.6783859395556195,3.6323936973262336,-4.526916906530708,-3.066098671808029,2.3074785500999893,-1.2611109817318376,0.09605310042965291,0.033357613375213924,0.071301531356497,0.013808720479434322,0.04025236332127136,0.04833141838382986,0.014421543314885737,0.0430980838404125,0.08926430579787487,0.02755327232636197
CI8KWD,-2.582948491743908,1.0866911162222683,-2.9004643259181035,1.1753720131382357,3.121753178035265,2.1095959516293297,-5.09471736668535,0.1000485694761952,2.473431033385748,-1.8177986584695682,0.04754879877625441,0.017072383934110716,0.09693059904777722,0.08090967535605245,0.03579972343171865,0.017611513942034182,0.09553296789434325,0.077705125334922,0.04826215876396049,0.07237288652865019
0UYY9B,1.749696799622955,4.0785557360748514,-3.6853116276424425,1.2422220516606735,1.296743124240943,-2.2263748650990465,-4.557307195783577,1.1014890771464518,-3.8052641761055668,-3.6947744644054046,0.08338310150815298,0.0669324583585755,0.06145545035061858,0.07158177317997125,0.0967122364244456,0.02959733498601294,0.026802670306433435,0.015407212237395593,0.026769203087636584,0.08737020746798875
8I1UFB,-3.083518415386296,-1.72658246657755,-5.257138250804898,-2.9558325281945663,-6.736221621352799,-0.8047917632947352,4.334168589106143,-0.7623593985833046,-2.527505480234233,3.5112685663254135,0.03501509262730669,0.059459870700049454,0.03745109396693215,0.06281346458563816,0.09389061626370886,0.007745257825326965,0.06475060842013192,0.03628706112370056,0.0670672090824206,0.07379587767579274
GUXFO5,6.328678296555716,2.561395439551962,-1.2675552939915053,-1.0965248014956497,-1.1862855761617659,-0.05376630132827696,-0.0633329165056466,3.0089617033377554,2.6562588660611963,1.6067663697526267,0.06672185905060787,0.06722519749824417,0.00703365299548972,0.07965860872795151,0.08704377195593811,0.07984066478011087,0.0787426449716449,0.005086143799712048,0.06783225229104906,0.05860911020344956
CVUYY7,-4.19169582735185,1.5271368560300531,-7.866550892429793,-0.5641050793624555,-1.0619386245344715,-1.4908974897878975,-3.358675524175495,0.27099320678376304,-1.105487941523137,-0.855055520970651,0.05982055072093256,0.059229111992381574,0.08650533157589853,0.07402144333196631,0.07751202787075422,0.028694979762440675,0.044602746938038146,0.023598258755342827,0.08500368367730951,0.0072154726591522195
WQEJN5,-2.1306820021983692,-6.410733109084657,-4.679420525040023,1.3942261660600255,-2.5759733503039244,-0.021778390770460346,1.2333059615105846,3.909085308890558,-1.8402252196713942,-1.8523544626688908,0.06157655280706844,0.06862603992862623,0.01596801389621759,0.0987197608594007,0.040194255068970314,0.02865891934356718,0.03641585045907596,0.09819006621316387,0.06827387926863551,0.09371649495271155
DPLUAC,1.676463869892204,-3.554554012427821,-0.3679391367425573,-0.5830016474145998,-0.5630280885151706,-3.143396131906858,-0.5735605243608761,-4.46777231649713,2.0354896773426,-2.0760875628842568,0.02198862638058291,0.03586857848050326,0.09138084711606771,0.051749508559717924,0.04633838889408136,0.08249163031756832,0.06095302045109573,0.041827150772072726,0.04185973305964284,0.07983932890579569
PLTQW8,-1.2815097624385463,0.7261403008063452,4.393853843614218,-4.448246864683124,1.2184988929460616,-2.999331880991732,-0.6328780104995355,2.014401782205534,0.37985465860934353,-2.5116539958643,0.0939344897872312,0.027178832134935133,0.041014708363271056,0.0879720499192565,0.0800533339022552,0.08171667357534591,0.02149530087265307,0.017271924407756545,0.002386373840754824,0.0755924984168905
DCXGWP,-3.6690475608655166,-8.784041228023083,6.470031054099261,-1.7103941467832273,-2.3176102305602195,-5.641308979369979,5.999291115148274,0.6688920695063323,-0.9389800364825797,-0.585019062765366,0.06539923967528377,0.09506079968063758,0.06854156058305988,0.09745092096191542,0.07815884964844183,0.051499812528605055,0.020654458842681772,0.03170440517550706,0.054298523072871495,0.08552552969606515
F7BG7W,-2.3715493690202543,2.499031578586806,-3.584297211714569,1.6445349474732274,5.519119442970405,0.8377466634743855,4.81085210905773,3.0451272385496404,-1.2813766148605943,-1.7998144985631044,0.06640684875708505,0.02124815414846029,0.04429730372289515,0.017858472131081216,0.09643025340180819,0.05468790231009198,0.05519401427856365,0.06755591105859715,0.08653207999224066,0.019721551625311806
CYQE90,5.709060680179188,-0.3031297252416922,-3.1145028185014083,5.252014629628399,-1.8869522524440008,0.3170999303954123,-0.8394531169126598,-7.027172467736732,-1.155110773373811,4.966247804059622,0.06248070230448739,0.08413279130595566,0.07612182282582015,0.009199085446450928,0.09012624177514159,0.0229116095545467,0.02119782323528356,0.01013490575342764,0.07834214219722714,0.09980757999197236
7MS4ND,3.5028464232543417,1.8061710285051604,-1.3521631965118885,0.4598813196074303,-1.2846824159354135,-1.955155915561511,-1.044387309715804,2.5289133179336156,-7.058880296827473,1.8591297879488,0.03639051037925081,0.07411990219355008,0.08182685523410767,0.04036327278458849,0.05988072775333697,0.036955884315439946,0.016416506204727052,0.030946692312747742,0.005965994316894069,0.08651825929104297
IRSELK,0.9080945885015077,-4.580464624215638,-3.3102492553710556,-1.528347429493142,2.0792865744675857,1.055975663224849,0.36009672720297303,2.419048915320149,1.7136472972578947,-0.32787989286921704,0.09316922971404014,0.00707528818106444,0.006462841674670788,0.04083796778711365,0.09740882705291815,0.011290819114523468,0.041599273033849506,0.05472582575761288,0.08286528675325758,0.06917658002445927
